tweet_id,date,user_id,followers,place,lat,lng,text,source,hashtags,urls,retweet_id
590879317497872385,Wed Apr 22 14:06:21 +0000 2015,390611725,216,"Manhattan, NY",40.725263,-74.005543,@helmi_deris event kielh's ☺️,Twitter for iPhone,[],[],
590879334606491648,Wed Apr 22 14:06:26 +0000 2015,360262161,32750,McDonald's,40.703582,-73.799973,Tales of the Grim Sleeper (2014) http://t.co/aFkZQ60ovJ via @NewsRepublic    *RT ✔,Twitter for Android,[],['http://www.darkdocumentaries.com/serial-killer-documentaries/tales-of-the-grim-sleeper-2014'],
590879342835720194,Wed Apr 22 14:06:27 +0000 2015,792139903,470,"Staten Island, NY",40.605312,-74.180014,Listening to music 23 hours of the day,Twitter for iPhone,[],[],
590879345771728896,Wed Apr 22 14:06:28 +0000 2015,290774408,1346,"New Jersey, USA",39.745563,-74.908557,pistol still bang,Twitter for iPhone,[],[],
590879351698300928,Wed Apr 22 14:06:30 +0000 2015,1085161986,219,"Manhattan, NY",40.819194,-73.95035,Class canceled!!!,Twitter for iPhone,[],[],
590879365640146944,Wed Apr 22 14:06:33 +0000 2015,431740372,48,"Brooklyn, NY",40.617527,-74.022414,@clinton_kelly this experience has been the best thing of my life! Thank you for everything you are amazing I've never felt so confident!,Twitter for iPhone,[],[],
590879367229739008,Wed Apr 22 14:06:33 +0000 2015,2157353480,169,"Manhattan, NY",40.808714,-73.960734,The only thing scarier than learning about the causes of the 2008 recession is hearing that it will definitely happen again.,Twitter for iPhone,[],[],
590879368521515008,Wed Apr 22 14:06:34 +0000 2015,25682994,608,"New York, USA",44.232547,-76.054814,TO BE A FLY ON THE WALL IN THAT TRAILER.,Twitter for iPhone,[],[],
590879371507998723,Wed Apr 22 14:06:34 +0000 2015,327525933,665,"New York, USA",42.523854,-73.71205,i still miss lizzy SO much,Twitter for iPhone,[],[],
590879374498496513,Wed Apr 22 14:06:35 +0000 2015,75074952,1259,"Brooklyn, NY",40.646907,-73.913704,"THIS FRIDAY 🏃🏾🏃🏾🏃🏾🏃🏾🏃🏾🏃🏾 MADDDDDDDDDDDD🔥🔥🔥🔥🔥🔥🔥🔥🔥
get ur tix now 💪🏾 @ Planet… https://t.co/o6JQscrHqC",Instagram,[],['https://instagram.com/p/1x6sc-Mw_e/'],
590879377480617984,Wed Apr 22 14:06:36 +0000 2015,6681032,987,"Manhattan, NY",40.71278,-74.012699,I had to wait for them to switch one.,Tweetbot for iΟS,[],[],
590879384967450624,Wed Apr 22 14:06:38 +0000 2015,290774408,1346,"New Jersey, USA",39.745563,-74.908557,yo bitch call me big daddy,Twitter for iPhone,[],[],
590879386863329281,Wed Apr 22 14:06:38 +0000 2015,53352349,3375,"Manhattan, NY",40.706129,-74.008357,The Most Useful Resources For Working Out Loud - http://t.co/repalsY7KD,Twitter for iPhone,[],['http://workingoutloud.com/the-most-useful-resources-for-working-out-loud/'],
590879390235504640,Wed Apr 22 14:06:39 +0000 2015,34773298,699,"Yonkers, NY",40.917961,-73.896286,"my professor wrote ""late as usual... but very good"" lmaoo",Twitter for iPhone,[],[],
590879410150060032,Wed Apr 22 14:06:44 +0000 2015,520873889,48,"Newark, NJ",40.739717,-74.167656,"We've been going since before 6am, and now we're finally awake! Time to bring some dance to the kids.… https://t.co/inQJZEnVYo",Instagram,[],['https://instagram.com/p/1x6tfGn-7N/'],
590879411618062336,Wed Apr 22 14:06:44 +0000 2015,1085161986,219,"Manhattan, NY",40.819316,-73.950392,Ahhh yes yes !!!,Twitter for iPhone,[],[],
590879413211922433,Wed Apr 22 14:06:44 +0000 2015,1237818019,53,"Bronx, NY",40.880382,-73.824449,"I'm at PEARTREE PLAZA MALL in Bronx, NY https://t.co/Ie6Us8KyIF",Foursquare,[],['https://www.swarmapp.com/c/beI6PhjgKVv'],
590879435546591232,Wed Apr 22 14:06:50 +0000 2015,3045475893,70,"Jersey City, NJ",40.716722,-74.06907,I really hate being awake so early. Like let me just start cleaning to kill time 🙍,Twitter for iPhone,[],[],
590879441217171457,Wed Apr 22 14:06:51 +0000 2015,3124779567,43,"Brooklyn, NY",40.599951,-73.996834,@jchrispyyyy more lens options and cheaper to invest in. You can buy an entry level canon and wouldnt have to pay extra for a lens with auto,Twitter for Android,[],[],
590879448502820864,Wed Apr 22 14:06:53 +0000 2015,555517603,5686,"Hackensack, NJ",40.895518,-74.050453,B-Cups &amp; D-Cups&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,Twitter for iPhone,[],[],
590879453330464768,Wed Apr 22 14:06:54 +0000 2015,86552425,811,"Queens, NY",40.70724,-73.769571,im gon l beat that pussy up like a champion,Twitter for Android,[],[],
590879457327611904,Wed Apr 22 14:06:55 +0000 2015,38529342,49212,"Manhattan, NY",40.763514,-73.971979,"California #tax filing got returned. I used a ""forever"" stamp but forever ain't enough according to USPS! http://t.co/i8LZPX9m9O",Twitter for iPhone,"[{u'indices': [11, 15], u'text': u'tax'}]",[],
590879465309392896,Wed Apr 22 14:06:57 +0000 2015,494670554,159,"Manhattan, NY",40.756393,-73.994522,👉🏼TO COOL FOR SCHOOL SO I WENT TO WORK #HECOOLTHO 😎 #WORKFLOW #CHIEFENGINEER TOO COOL FOR THE… https://t.co/PUo1usjF5S,Instagram,"[{u'indices': [39, 49], u'text': u'HECOOLTHO'}, {u'indices': [52, 61], u'text': u'WORKFLOW'}, {u'indices': [62, 76], u'text': u'CHIEFENGINEER'}]",['https://instagram.com/p/1x6u_4EXVk/'],
590879469465903104,Wed Apr 22 14:06:58 +0000 2015,29918413,223,"Manhattan, NY",40.756711,-74.001002,"I'm at Jacob K. Javits Convention Center - @javitscenter in New York, NY https://t.co/18GkMfY2MM",Foursquare,[],['https://www.swarmapp.com/c/eFY2Wi78W33'],
590879470338383872,Wed Apr 22 14:06:58 +0000 2015,1085161986,219,"Manhattan, NY",40.819238,-73.950391,I knew it would be an amazing day,Twitter for iPhone,[],[],
590879469901975555,Wed Apr 22 14:06:58 +0000 2015,508368714,4939,"Newark, NJ",40.720958,-74.21055,Some of u niggas be scary,Twitter for iPhone,[],[],
590879474276823041,Wed Apr 22 14:06:59 +0000 2015,30987104,983,"Staten Island, NY",40.589215,-74.158229,"""How many great talents will have to die before they see the true recognition of their lives. The… https://t.co/qzYnD0vlDj",Instagram,[],['https://instagram.com/p/1x6vSVp7gs/'],
590879485622411264,Wed Apr 22 14:07:02 +0000 2015,64778334,149,"Manhattan, NY",40.755278,-73.971026,Magical reflections @ Smith and Wollensky Steakhouse https://t.co/RIzjbmetvj,Instagram,[],['https://instagram.com/p/1x6vrpCEBf/'],
590879489380524032,Wed Apr 22 14:07:02 +0000 2015,858895873,220,"Queens, NY",40.759564,-73.767005,@bvarrassi27 all this molly in our system we be able to see the devil,Twitter for iPhone,[],[],
590879492371013632,Wed Apr 22 14:07:03 +0000 2015,118260082,264,"Manhattan, NY",40.729099,-73.984275,Still my favorite #ramen @off5pring noodle bar #nyc @ Momofuku Noodle Bar https://t.co/acFY2gwT8F,Instagram,"[{u'indices': [18, 24], u'text': u'ramen'}, {u'indices': [47, 51], u'text': u'nyc'}]",['https://instagram.com/p/1x6v3fKV8K/'],
590879500415676416,Wed Apr 22 14:07:05 +0000 2015,194683374,531,"Brooklyn, NY",40.679256,-74.005301,Sm-eyes-ing for my life. (Smiling with your eyes) LOL the terms I learn at work 😩😂 #modeling #hats… https://t.co/qgpaqqqaNi,Instagram,"[{u'indices': [83, 92], u'text': u'modeling'}, {u'indices': [93, 98], u'text': u'hats'}]",['https://instagram.com/p/1x6WmcDe3p/'],
590879503213178880,Wed Apr 22 14:07:06 +0000 2015,29305314,363,"New York, USA",43.155325,-77.607433,Happy 1st Birthday to my beautiful nephew Mason James I love you so much wish I could hug and kiss you!! I miss you so little one,Twitter for Android,[],[],
590879509005598720,Wed Apr 22 14:07:07 +0000 2015,244007745,391,"Manhattan, NY",40.766696,-73.966901,I love to see how older men on Wall Street dress. Young men take notes...,Twitter for iPhone,[],[],
590879512365289472,Wed Apr 22 14:07:08 +0000 2015,95430702,4421,"Bronx, NY",40.895781,-73.859312,Headed out soon #HappyBirthdayTinyDawn http://t.co/l7v4WYupil,Twitter for Android,"[{u'indices': [16, 38], u'text': u'HappyBirthdayTinyDawn'}]",[],
590879527406034944,Wed Apr 22 14:07:12 +0000 2015,86552425,811,"Queens, NY",40.707242,-73.769529,We laughin at these pussy boys they so hilarious,Twitter for Android,[],[],
590879530069393408,Wed Apr 22 14:07:12 +0000 2015,16902711,335,"Manhattan, NY",40.798837,-73.93534,"Spotify has a Selena station. Selena, take the wheel.",Twitter for Android,[],[],
590879532774793217,Wed Apr 22 14:07:13 +0000 2015,318629861,405,"Manhattan, NY",40.705944,-74.009216,#50Cent won #BestSmile in my book 🙌 @50Cent #CanDo2015 #FoodBankForNYC @ Cipriani Wall Street https://t.co/gP5Wkdo6zS,Instagram,"[{u'indices': [0, 7], u'text': u'50Cent'}, {u'indices': [12, 22], u'text': u'BestSmile'}, {u'indices': [44, 54], u'text': u'CanDo2015'}, {u'indices': [55, 70], u'text': u'FoodBankForNYC'}]",['https://instagram.com/p/1x6xDWJNem/'],
590879549828694016,Wed Apr 22 14:07:17 +0000 2015,1408601628,192,"New York, USA",42.568118,-78.478909,"#Chaffee, NY #Retail #Job: Manager Trainee at 84 Lumber http://t.co/fWgGZf3K4o #Jobs #Hiring",SafeTweet by TweetMyJOBS,"[{u'indices': [0, 8], u'text': u'Chaffee'}, {u'indices': [13, 20], u'text': u'Retail'}, {u'indices': [21, 25], u'text': u'Job'}, {u'indices': [79, 84], u'text': u'Jobs'}, {u'indices': [85, 92], u'text': u'Hiring'}]",['http://bit.ly/1Es0gin'],
590879551166631936,Wed Apr 22 14:07:17 +0000 2015,22976126,659,"Manhattan, NY",40.714353,-74.005973,"AIG: Executive Assistant (#NewYork, NY) http://t.co/TiQWafYJFL #Clerical #Job #Jobs #Hiring #TweetMyJobs",TweetMyJOBS,"[{u'indices': [26, 34], u'text': u'NewYork'}, {u'indices': [63, 72], u'text': u'Clerical'}, {u'indices': [73, 77], u'text': u'Job'}, {u'indices': [78, 83], u'text': u'Jobs'}, {u'indices': [84, 91], u'text': u'Hiring'}, {u'indices': [92, 104], u'text': u'TweetMyJobs'}]",['http://bit.ly/1yKbrLg'],
590879552420716544,Wed Apr 22 14:07:17 +0000 2015,212405750,106,"Bronx, NY",40.858433,-73.896248,"@boybooba1 I sure do. I'd rock the white one, the v neck. Looks dope",Twitter for iPhone,[],[],
590879555868561408,Wed Apr 22 14:07:18 +0000 2015,555517603,5686,"Hackensack, NJ",40.895478,-74.050766,LMFAOOOOOOOOOOOOOOOOOOO https://t.co/jInzwRwMS0,Twitter for iPhone,[],['https://twitter.com/independent/status/590875155452338176'],
590879567885295616,Wed Apr 22 14:07:21 +0000 2015,370140801,155,"Manhattan, NY",40.748892,-73.9922,"Juice (@ The Juice Shop in New York, NY) https://t.co/SvrpXoF51J",Foursquare,[],['https://www.swarmapp.com/c/aY94pl76J2O'],
590879582670233600,Wed Apr 22 14:07:25 +0000 2015,1283604234,177,"Manhattan, NY",40.744565,-73.988928,@julianakanski stay home,Twitter for iPhone,[],[],
590879595823521792,Wed Apr 22 14:07:28 +0000 2015,303591199,4084,"Jersey City, NJ",40.712771,-74.057064,I'M KINDA EXCITED. MIGHT TYPE IN ALL CAPS THE WHOLE TIME IN HERE.,Twitter for iPhone,[],[],
590879598533021696,Wed Apr 22 14:07:28 +0000 2015,152304123,273,"Brooklyn, NY",40.69142,-73.984264,#5MoreDays of school 🙌🏽,Twitter for iPhone,"[{u'indices': [0, 10], u'text': u'5MoreDays'}]",[],
590879597853593600,Wed Apr 22 14:07:28 +0000 2015,58542557,1735,"Manhattan, NY",40.750504,-73.980236,Come meet Force team members at Booth 316 @DigitalDealer &amp; Get a Free Demo of our Digital Campaigns! #DD18 #automktg http://t.co/fSuUgHfV04,Twitter for iPhone,"[{u'indices': [105, 110], u'text': u'DD18'}, {u'indices': [111, 120], u'text': u'automktg'}]",[],
590879599145394176,Wed Apr 22 14:07:29 +0000 2015,502337431,152,"Manhattan, NY",40.762921,-73.977896,@CelticsHub @AdamMKaufman there were certainly some hometown calls especially at the end. Bradley was hindered. Kyrie beneficiary,Twitter for iPhone,[],[],
590879601078960129,Wed Apr 22 14:07:29 +0000 2015,2226277283,276,"Queens, NY",40.7048,-73.830491,Always a good chuckle... https://t.co/W6OeQs3Zxh,Twitter for Android,[],['https://twitter.com/sassystewrants/status/590868658919972864'],
590879609308209154,Wed Apr 22 14:07:31 +0000 2015,5529832,10227,"Brooklyn, NY",40.717556,-73.948567,"Fun to be had @StarTrek #TNG fans at @singularityco in DUMBO, Brooklyn tonight.  https://t.co/KPisfz9WdO",Twitter for iPhone,"[{u'indices': [24, 28], u'text': u'TNG'}]",['https://twitter.com/singularityco/status/590860186497196033'],
590879609790590976,Wed Apr 22 14:07:31 +0000 2015,21371548,5243,"Manhattan, NY",40.711125,-74.008779,GOMMI ARCADE® Stacked Logo &amp; Icon Pins available only at http://t.co/bsNt85hcKT Link in bio. #GommiAcade… https://t.co/0qCQKL93mG,Instagram,"[{u'indices': [97, 108], u'text': u'GommiAcade'}]","['http://www.GommiArcade.com', 'https://instagram.com/p/1x6HyYtcpT/']",
590879614702071809,Wed Apr 22 14:07:32 +0000 2015,76499773,750,"Manhattan, NY",40.766198,-73.97289,Central Park. 👌 http://t.co/rvHxQnOzSK,Twitter for iPhone,[],[],
590879615545147392,Wed Apr 22 14:07:33 +0000 2015,237568871,1116,"New York, USA",43.150039,-78.87629,Ion never have no signal out here wack ass T-Mobile,Twitter for iPhone,[],[],
590879619621986305,Wed Apr 22 14:07:33 +0000 2015,180810459,2385,"Manhattan, NY",40.729214,-74.003815,Fried Chicken was good @blueribbonnyc pmilano but the star..... #thatbread #matzomeal? @ Blue Ribbon… https://t.co/K8PomsCPD2,Instagram,"[{u'indices': [64, 74], u'text': u'thatbread'}, {u'indices': [75, 85], u'text': u'matzomeal'}]",['https://instagram.com/p/1x6zkbLbmh/'],
590879622289559554,Wed Apr 22 14:07:34 +0000 2015,3045475893,70,"Jersey City, NJ",40.716689,-74.068972,Yes my body is tired but i just cant go back to sleep.,Twitter for iPhone,[],[],
590879634331455488,Wed Apr 22 14:07:37 +0000 2015,716134820,419,"New Jersey, USA",40.186193,-74.176961,happy birthday to my girl @shainademichele love you sm💞💝,Twitter for iPhone,[],[],
590879641801465858,Wed Apr 22 14:07:39 +0000 2015,14383571,1922,"Manhattan, NY",40.752314,-73.973644,Have @Lightroom? I've broken down the new features for you to play with http://t.co/6dzupWOKMO (my favourite is HDR Pano's #photographers),Twitter for iPhone,"[{u'indices': [123, 137], u'text': u'photographers'}]",['http://blogs.adobe.com/richardcurtis/?p=4374'],
590879642132815872,Wed Apr 22 14:07:39 +0000 2015,38457045,2448,"Manhattan, NY",40.76168,-73.967706,I'm in at Bloomberg News! @ Bloomberg LP https://t.co/9xhy4mhqtV,Instagram,[],['https://instagram.com/p/1x60Pzm7v6/'],
590879645232459776,Wed Apr 22 14:07:40 +0000 2015,53599387,494,"New York, USA",42.867456,-77.242723,@Lijah__ who are you,Twitter for Android,[],[],
590879646167752704,Wed Apr 22 14:07:40 +0000 2015,86552425,811,"Queens, NY",40.707241,-73.769573,We fuck.the world up now we overseas,Twitter for Android,[],[],
590879657576243200,Wed Apr 22 14:07:43 +0000 2015,1437237642,302,"Yonkers, NY",40.941863,-73.87947,"Feeling righ yeah , on the same thing as mike yeah",Twitter for iPhone,[],[],
590879678057025537,Wed Apr 22 14:07:47 +0000 2015,9215532,10092,"Manhattan, NY",40.726639,-74.005211,Thanks @managedbyq for the sweet treats for @braidsky and I at @sailthru! We love you guys! @ Sailthru https://t.co/9IGnbI8uEd,Instagram,[],['https://instagram.com/p/1x61RjQxrt/'],
590879684663074817,Wed Apr 22 14:07:49 +0000 2015,1145777868,331,"Brooklyn, NY",40.691401,-73.964284,Registering for classes is more stressful than actual class,Twitter for iPhone,[],[],
590879693995384833,Wed Apr 22 14:07:51 +0000 2015,291376342,27,"New York, USA",42.581925,-74.24911,Come on froome https://t.co/IraqG6LvEJ,Twitter for Android,[],['https://twitter.com/flechewallonne/status/590879505193033728'],
590879714392301569,Wed Apr 22 14:07:56 +0000 2015,18067963,2429,"Queens, NY",40.773839,-73.87122,"😴 (@ LaGuardia Airport (LGA) in East Elmhurst, NY) https://t.co/mNOykBEm0m",Foursquare,[],['https://www.swarmapp.com/c/cJPWnxGZFc9'],
590879723368144896,Wed Apr 22 14:07:58 +0000 2015,393581486,607,"Manhattan, NY",40.719948,-73.994123,"@libovness @Besvinick sorry to make ""that"" comment but android was also all over this... 3+ years ago",Twitter for iPhone,[],[],
590879727931551744,Wed Apr 22 14:07:59 +0000 2015,1341887448,219,"Manhattan, NY",40.863889,-73.926183,Eyebrows early. Its about time,Twitter for Android,[],[],
590879733707079680,Wed Apr 22 14:08:01 +0000 2015,2528018855,955,"Kearny, NJ",40.775456,-74.140365,@emmaleemacd Yeah early 2000s rock was awesome.,Twitter for Android,[],[],
590879736504651776,Wed Apr 22 14:08:01 +0000 2015,310483777,157,"Brooklyn, NY",40.672793,-73.957041,"Wanted: prescription sunglasses with Instagram filter ""Ludwig"" lenses",Twitter for iPhone,[],[],
590879737624535040,Wed Apr 22 14:08:02 +0000 2015,113559052,1119,"New Jersey, USA",39.341382,-74.64862,@jroach88 Just found this beauty on Tumblr can we go back http://t.co/OdCrLOoYmb,Twitter for iPhone,[],[],
590879741370044416,Wed Apr 22 14:08:03 +0000 2015,2559771951,266,"Union City, NJ",40.770126,-74.036024,I need tattoo ideas 😟,Twitter for iPhone,[],[],
590879742246653952,Wed Apr 22 14:08:03 +0000 2015,176897786,18785,"Bronx, NY",40.8192,-73.851571,My little cousin swagged out with the Zara gear on. Happy birthday to him http://t.co/q6uolz3dUs,Twitter for iPhone,[],[],
590879756750561280,Wed Apr 22 14:08:06 +0000 2015,52439235,8791,"Brooklyn, NY",40.708311,-73.966287,Sea Foam // #EarthDay pt. II 📷 by me last summer in #MarthasVineyard 💦 http://t.co/F9BtPO5ky8,Twitter for iPhone,"[{u'indices': [12, 21], u'text': u'EarthDay'}, {u'indices': [52, 68], u'text': u'MarthasVineyard'}]",[],
590879761544654848,Wed Apr 22 14:08:07 +0000 2015,792139903,470,"Staten Island, NY",40.605501,-74.180134,I dress like Ima run into my ex and every time I run into him FLEX,Twitter for iPhone,[],[],
590879785305382912,Wed Apr 22 14:08:13 +0000 2015,303591199,4084,"Jersey City, NJ",40.730491,-74.044326,IVE BEEN TO NEW YORK A BILLION TIMES BUT THIS IS THE FIRST TIME IVE COME TO DO RAPPER STUFF SO IM HYPE,Twitter for iPhone,[],[],
590879795745030144,Wed Apr 22 14:08:15 +0000 2015,412379487,1700,"Newark, NJ",40.730175,-74.168903,Hot Diggity! MT @rbbandstand: Happy to be #4 Best Coastal Small Town 2015 by @USATODAY! http://t.co/EkKDzrj24v http://t.co/rNZbAe1EyK,Twitter for Android,[],['http://www.10best.com/awards/travel/best-coastal-small-town/'],
590879800081915904,Wed Apr 22 14:08:17 +0000 2015,403621793,1566,"Newark, NJ",40.723603,-74.15896,remember ladies: http://t.co/EFAYHTRi5Y,Twitter for iPhone,[],[],
590879806549581824,Wed Apr 22 14:08:18 +0000 2015,866384912,326,"Queens, NY",40.742225,-73.775392,LMFAO THROWBACK http://t.co/RXXAB8zLqb,Twitter for iPhone,[],[],
590879811167461379,Wed Apr 22 14:08:19 +0000 2015,1694651149,404,"Manhattan, NY",40.734177,-73.992325,@gkloep my roommate thought I had left and closed the door haha,Twitter for iPhone,[],[],
590879812610293760,Wed Apr 22 14:08:19 +0000 2015,2470949480,74,"New York, USA",42.686836,-73.829269,When the roommate kicks you out 😒@sonamyangchen http://t.co/VzNqro2lH8,Twitter for iPhone,[],[],
590879822202675200,Wed Apr 22 14:08:22 +0000 2015,2890110962,148,"Secaucus, NJ",40.80384,-74.050513,it's only 10 &amp; this day already sucks.😅,Twitter for Android,[],[],
590879824425656320,Wed Apr 22 14:08:22 +0000 2015,23990165,9983,"Manhattan, NY",40.735908,-74.001928,Just had to regram this adorable shot mell0wfell0w snapped of elvis_thecorgi and me out walking… https://t.co/lasc4MvttV,Instagram,[],['https://instagram.com/p/1x65gwqN9u/'],
590879838011052033,Wed Apr 22 14:08:26 +0000 2015,611325837,922,"Manhattan, NY",40.801256,-73.936713,Got a brand new nephew yesterday ❤️ @ sweden https://t.co/78HHj38THW,Instagram,[],['https://instagram.com/p/1x6547PdrO/'],
590879853282512896,Wed Apr 22 14:08:29 +0000 2015,792139903,470,"Staten Island, NY",40.605501,-74.180134,Fabs so nice 😭,Twitter for iPhone,[],[],
590879858571489280,Wed Apr 22 14:08:30 +0000 2015,38529342,49212,"Manhattan, NY",40.763329,-73.971519,"Good day 2 die. RIP-Percy Sledge, who sang 'When a Man Loves a Woman,' dies at 74 http://t.co/1DCYFgBSbP http://t.co/rdgs8JqtUO”",Twitter for iPhone,[],['http://fw.to/Crd7ejT'],
590879871380934656,Wed Apr 22 14:08:34 +0000 2015,86552425,811,"Queens, NY",40.707231,-73.769554,Its Big bz wit100gz in each one of my pockets,Twitter for Android,[],[],
590879872114888705,Wed Apr 22 14:08:34 +0000 2015,93527378,82,"Brooklyn, NY",40.704098,-73.986664,"Let's get started!!! (@ Zipari in Brooklyn, NY) https://t.co/D8wAihu2No",Foursquare,[],['https://www.swarmapp.com/c/84SFuay1Lgo'],
590879872542765056,Wed Apr 22 14:08:34 +0000 2015,1014521605,378,"New York, USA",42.686076,-73.823845,I don't trust the weather anymore,Twitter for iPhone,[],[],
590879872769257472,Wed Apr 22 14:08:34 +0000 2015,24206982,952,"Jersey City, NJ",40.720398,-74.039889,@robjelinski @sketchbookskool @DannyGregory @wordbookstores Will add it now!!,Twitter for iPhone,[],[],
590879875306823680,Wed Apr 22 14:08:34 +0000 2015,34938442,337,"Manhattan, NY",40.728731,-73.998396,"@Mindtoggle ""Instead to bring people to the game, bring the game to people!"" @G4C #G4C15 #game #socialimpact #urban #experiences",Twitter for iPad,"[{u'indices': [82, 88], u'text': u'G4C15'}, {u'indices': [89, 94], u'text': u'game'}, {u'indices': [95, 108], u'text': u'socialimpact'}, {u'indices': [109, 115], u'text': u'urban'}, {u'indices': [116, 128], u'text': u'experiences'}]",[],
590879875537498112,Wed Apr 22 14:08:35 +0000 2015,2170203321,213,"Queens, NY",40.708443,-73.856327,"You have to try it, it'll change your life https://t.co/7xGZvCYHoC",Twitter for iPhone,[],['https://twitter.com/alexisjulianaxo/status/590877098534952960'],
590879879597527040,Wed Apr 22 14:08:35 +0000 2015,51510080,13289,"Brooklyn, NY",40.723443,-73.939007,I want points for having seen -and successfully resisted - this for 7 days on vacation. #Nutella http://t.co/waEZJNHTNo,Twitter for iPhone,"[{u'indices': [88, 96], u'text': u'Nutella'}]",[],
590879885616349185,Wed Apr 22 14:08:37 +0000 2015,362332637,357,"New Jersey, USA",39.578816,-74.859049,Text me 😏,Twitter for iPhone,[],[],
590879888388792320,Wed Apr 22 14:08:38 +0000 2015,2474219896,1718,"Manhattan, NY",40.718885,-74.004912,Gotta plan a trip out there soon to kill the stages for my peeps 💯Hard work breaks local sound… https://t.co/R0YB4Ig1iP,Instagram,[],['https://instagram.com/p/1x67P_yOba/'],
590879900728426496,Wed Apr 22 14:08:41 +0000 2015,31256376,63,"New York, USA",42.686245,-73.824175,@awkw4rdkat really ?,Twitter for iPhone,[],[],
590879908383092736,Wed Apr 22 14:08:42 +0000 2015,2461503793,3061,"Manhattan, NY",40.767684,-73.95971,⬛️#TrackOfTheDay from @CodeZeroRadio 'Sonic Boom' by BisonSound (@BisonSound) #NP at http://t.co/QYLl7EGcVt http://t.co/pI44K7jL8S,Twitter for iPhone,"[{u'indices': [78, 81], u'text': u'NP'}]",['http://FactoryFastRecords.co.nr'],
590879919103684608,Wed Apr 22 14:08:45 +0000 2015,1706271656,292,"Queens, NY",40.736222,-73.862101,"Mannn, have to buy tons of underwear cause they do laundry here and my shits be disappearing 😒💤",Twitter for iPhone,[],[],
590879920794001408,Wed Apr 22 14:08:45 +0000 2015,86552425,811,"Queens, NY",40.707232,-73.769578,She want that nutt so i blast her,Twitter for Android,[],[],
590879932378718208,Wed Apr 22 14:08:48 +0000 2015,302784503,565,"Manhattan, NY",40.805028,-73.960986,"TVUS: look for uterus, not yolk sac. May trick yourself into imagining uterus around the ectopic yolk sac, calling it IUP #pocus #EMConf",Twitter for iPhone,"[{u'indices': [122, 128], u'text': u'pocus'}, {u'indices': [129, 136], u'text': u'EMConf'}]",[],
590879935016914944,Wed Apr 22 14:08:49 +0000 2015,28363528,1533,"Manhattan, NY",40.740153,-74.007554,"I'm at Betaworks in New York, NY https://t.co/30z7YqMOTu",Foursquare,[],['https://www.swarmapp.com/c/3do9fPriJPt'],
590879935088046080,Wed Apr 22 14:08:49 +0000 2015,617553982,5443,"New York, USA",44.049537,-75.732643,"@ParaskeptiX Forget whether the glass is half empty or half full, obviously the glass is too big for the intended use.",Twitter for Android,[],[],
590879935369240577,Wed Apr 22 14:08:49 +0000 2015,251843984,400,"Manhattan, NY",40.781773,-73.953882,@PenelopeMisa There's always this excuse... http://t.co/7nL77p5mny,Twitter for Android,[],[],
590879957146017792,Wed Apr 22 14:08:54 +0000 2015,86552425,811,"Queens, NY",40.707225,-73.769567,Ya money flat like a plasma,Twitter for Android,[],[],
590879964012109824,Wed Apr 22 14:08:56 +0000 2015,23957179,1020,"Manhattan, NY",40.812317,-73.935018,Observing this ruckus brewing on #DykeTwitter like http://t.co/OV8mBwXchN,Twitter for iPhone,"[{u'indices': [33, 45], u'text': u'DykeTwitter'}]",[],
590879966000189441,Wed Apr 22 14:08:56 +0000 2015,29113312,780,"New York, USA",40.741977,-73.632527,"WORD OF THE DAY:
pro.tag.o.nist
Noun
The leading character or one of the major characters in a drama , movie, novel or other fictional text",Twitter for Android,[],[],
590879966889439232,Wed Apr 22 14:08:56 +0000 2015,25925315,854,"Manhattan, NY",40.750081,-73.972902,@_strangerSTEEL @PIX11Narmeen @PIX11News ugh. Now I'm sick 😝,Twitter for iPhone,[],[],
590879966897799168,Wed Apr 22 14:08:56 +0000 2015,255078085,386,"New Jersey, USA",40.949017,-74.417122,"Happy birthday to the cheese to my wine, the sugar to my coffee,the tequila to my lime etc..!!👯 I… https://t.co/1TPlY55Y7g",Instagram,[],['https://instagram.com/p/1x69sIouOI/'],
590879973218607104,Wed Apr 22 14:08:58 +0000 2015,1608365088,24525,"New Jersey, USA",41.183427,-74.622657,"Recently have given reasons why the market is in a top area-P/E flat earns, declining new hi's etc. Use rallies to lighten trading positions",Twitter for iPhone,[],[],
590879991098974208,Wed Apr 22 14:09:02 +0000 2015,19179188,95,Chinese Consulate General,40.761262,-73.999753,"Indian guy: this is the beginning of China, and this is the end of China (referring to visa drop off/payment lines). Huh?",Twitter for iPhone,[],[],
590880001823789056,Wed Apr 22 14:09:05 +0000 2015,1529871619,706,"Manhattan, NY",40.735627,-74.007329,I get a kick out of this... !  https://t.co/P4oqxmFWcP,Twitter for iPhone,[],['https://twitter.com/randyrainbow/status/590569021919125508'],
590880013433569280,Wed Apr 22 14:09:07 +0000 2015,1273486729,556,"Manhattan, NY",40.733868,-73.992798,GPF is next week. It's in the Bahamas. I kind of want to stay in NYC and play hooky,Twitter for iPhone,[],[],
590880019666362368,Wed Apr 22 14:09:09 +0000 2015,833096490,419,"Newark, NJ",40.740824,-74.176276,3 weeks,Twitter for iPhone,[],[],
